Amostra,Codigo_Digital,Tensao_V
3574,0x7FFE,-0.0006
3575,0x7FFF,-0.0003
3576,0x7FFF,-0.0003
3577,0x7FFF,-0.0003
3578,0x7FFF,-0.0003
3579,0x7FFF,-0.0003
3580,0x7FFF,-0.0003
3581,0x8000,0.0000
3582,0x7FFF,-0.0003
3583,0x7FFF,-0.0003
3584,0x7FFF,-0.0003
3585,0x8000,0.0000
3586,0x7FFF,-0.0003
3587,0x7FFF,-0.0003
3588,0x7FFF,-0.0003
3589,0x7FFF,-0.0003
3590,0x7FFF,-0.0003
3591,0x7FFF,-0.0003
3592,0x7FFE,-0.0006
3593,0x7FFF,-0.0003
3594,0x7FFF,-0.0003
3595,0x7FFF,-0.0003
3596,0x7FFF,-0.0003
3597,0x7FFE,-0.0006
3598,0x7FFF,-0.0003
3599,0x7FFF,-0.0003
3600,0x7FFF,-0.0003
3601,0x7FFF,-0.0003
3602,0x7FFF,-0.0003
3603,0x7FFF,-0.0003
3604,0x8000,0.0000
3605,0x8000,0.0000
3606,0x7FFF,-0.0003
3607,0x7FFF,-0.0003
3608,0x7FFF,-0.0003
3609,0x7FFF,-0.0003
3610,0x8000,0.0000
3611,0x7FFE,-0.0006
3612,0x7FFE,-0.0006
3613,0x7FFF,-0.0003
3614,0x7FFF,-0.0003
3615,0x7FFF,-0.0003
3616,0x7FFF,-0.0003
3617,0x7FFE,-0.0006
3618,0x7FFE,-0.0006
3619,0x7FFF,-0.0003
3620,0x7FFF,-0.0003
3621,0x7FFF,-0.0003
3622,0x7FFF,-0.0003
3623,0x7FFF,-0.0003
3624,0x8000,0.0000
3625,0x7FFF,-0.0003
3626,0x7FFF,-0.0003
3627,0x8000,0.0000
3628,0x7FFF,-0.0003
3629,0x7FFF,-0.0003
3630,0x7FFF,-0.0003
3631,0x7FFF,-0.0003
3632,0x7FFF,-0.0003
3633,0x7FFF,-0.0003
3634,0x7FFF,-0.0003
3635,0x7FFF,-0.0003
3636,0x8000,0.0000
3637,0x7FFE,-0.0006
3638,0x7FFF,-0.0003
3639,0x7FFF,-0.0003
3640,0x7FFF,-0.0003
3641,0x7FFF,-0.0003
3642,0x7FFF,-0.0003
3643,0x7FFF,-0.0003
3644,0x7FFE,-0.0006
3645,0x7FFE,-0.0006
